Estuary_name,Site_Code,Estuary_type,Disturbance_class,Summer,Date,Temp °C,pH,Salinity (PSU),Turbidity (NTU),Days_Elapsed,Latitude ,Longitude,Seagrass_area (km^2),Mangrove_area (km^2),Total_estuary_area (m^2),Estuary_volume (ML),total_sa_vol,Total_area_saltmarsh (km^2),Average_depth (m),Perimeter (km),openwater_SA.volume,Total_flush_time (days),Retention_factor,Propn_increase_N,percent_cleared,percent_urban,Catchment_area (km^2)
Moonee Creek,MNE,River,H,2009,24/01/2010,28.57,NA,35.35,7.75,845,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,24/01/2010,28.68,NA,35.54,8.5,845,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,15/01/2016,27.58,7.49,28.92,3.75,3027,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,15/01/2016,27.66,7.56,29.44,3.61,3027,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,17/01/2019,29.14,7.31,30.98,4.5,4125,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,17/01/2019,28.92,7.43,31.9,4.8,4125,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,05/03/2016,25.87,7.3,33.04,4.04,3077,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,05/03/2016,26.18,7.38,33.87,3.78,3077,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,28/11/2009,29.6,NA,29.6,10.4,788,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,28/11/2009,29.84,NA,28.68,8,788,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,13/11/2012,21.79,NA,35.23,2.21,1869,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,13/11/2012,22.13,NA,32.69,3.11,1869,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,05/11/2018,28.9,6.85,25,4.6,4052,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,05/11/2018,29.2,7,27.5,4.9,4052,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,26/11/2018,24.6,6.99,31.5,4.9,4073,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2018,26/11/2018,24.1,7.23,33.3,5.2,4073,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,16/10/2009,22.66,NA,36.23,4.75,745,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,16/10/2009,22.79,NA,36.24,5,745,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,30/10/2009,26.06,NA,14.04,17.1,759,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2009,30/10/2009,27.25,NA,12.34,16.6,759,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,29/10/2012,21.24,NA,31.27,4.2,1854,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,29/10/2012,21.5,NA,33.5,4.31,1854,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,26/10/2015,24.53,7.88,35.54,7.47,2946,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2015,26/10/2015,24.64,7.79,35.35,6.84,2946,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,15/09/2012,20,NA,35.6,2.3,1810,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,15/09/2012,21.3,NA,35.8,3,1810,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,28/09/2012,20.35,NA,34.88,3.38,1823,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Moonee Creek,MNE,River,H,2012,28/09/2012,21.2,NA,34.26,3.69,1823,30.21,153.16,0.03,0.09,0.16,414.28,0.41,0.28,1.49,41.11,0.39,13.44,0.33,4.3,39.12,16.41,41.11
Manning River,MNG,River,M,2013,07/04/2014,23.83,8.3,22.1,2.58,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,23.89,8.42,21.83,2.69,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,24.09,8.32,19.73,2.76,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,24.38,8.35,18.52,3.1,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,25.1,8.07,8.54,2.01,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,25.14,7.92,2.22,1.79,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,07/04/2014,25.37,8.23,6.62,1.66,2379,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.63,8.9,4.7,2.28,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,26.47,8.73,9.17,3.4,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.48,8.61,12.22,2.08,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.02,8.48,16.15,2.17,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,23.19,8.3,28.4,1.63,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.23,8.59,11.97,1.97,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.86,8.29,0.96,1.96,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,11/04/2018,25.81,8.86,3.38,2.05,3844,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,26.54,7.67,19.39,1.76,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,26.64,7.65,22.74,3.88,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,24.44,7.85,30.9,2.35,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,23.95,7.86,32.03,1.98,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,25.4,7.7,29.29,1.55,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,23.55,7.89,32.64,2.09,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,17.46,7.98,35.45,0.05,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,13/12/2016,28.48,7.58,13.82,1.37,3360,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,27.78,7.73,19.49,1.73,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,27.88,7.62,22.39,2.56,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,27.59,7.65,25.62,3.02,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,24.48,7.77,30.83,2.66,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,25.19,7.68,29.25,2.5,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,22.63,7.86,32.32,2.44,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,17.61,8.03,34.55,1.1,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,04/12/2017,27.63,7.95,13.45,1.6,3716,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,24.4,7.76,25.5,2.3,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,24.7,7.69,23,2.5,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.9,7.64,23.4,3.3,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.1,7.74,23.3,2.3,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.1,7.67,21.2,2.2,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.8,7.56,17.9,1.6,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.4,7.53,15.2,1.4,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.9,7.63,9.1,2,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2018,12/12/2018,25.5,7.18,17.5,3.6,4089,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,23.32,7.98,34.11,2.53,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,23.85,8.2,33.32,2.47,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,24.24,7.91,33.61,2.71,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,24.97,7.84,33.01,2.5,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,25.88,7.8,29.49,3.55,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,25.88,7.9,28.74,2.1,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,17/02/2014,26.02,7.83,24.7,2.15,2330,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,28.57,7.7,18.68,2.9,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,28.03,7.7,20.36,3.26,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,26.81,7.85,28.42,2.98,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,27.13,7.64,27.14,2.53,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,27.06,7.67,27.64,2.64,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,26.31,7.66,29.78,2.24,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,24.09,7.84,32.77,1.69,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,20/02/2017,29.06,8.45,9.81,11.62,3429,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,25.27,7.54,23.83,1.07,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,25.39,7.57,25.19,3.11,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,25.72,7.57,27.16,3.87,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,24.9,7.55,28.51,0.96,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,24.53,7.63,29.59,1.06,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,24.65,7.74,30.93,1.91,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,24.26,8,33.77,1.54,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,06/02/2018,25.54,7.76,20.56,1.38,3780,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,25.91,7.61,26.22,2.17,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,26.22,7.6,26.63,3.05,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,26.45,7.64,28.33,2.93,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,23.71,7.78,32.45,1.97,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,24.76,7.7,30.9,2.02,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,23.1,7.87,33.17,2.77,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,22.04,8.08,34.89,1.99,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2017,27/02/2018,26.54,7.88,22.35,1.67,3801,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,24.71,7.89,32.27,3.78,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,25.04,8.07,33.18,2.72,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,25.29,7.85,31.48,2.85,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,26.26,7.78,29.5,3.65,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,27.18,7.8,22.15,2.15,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,27.36,7.7,23.97,2.79,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,02/01/2014,27.47,7.65,17.14,1.48,2284,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,25.12,7.88,31.99,2.59,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,25.31,8.18,32.68,1.81,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,25.39,7.84,31.13,2.88,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,25.53,7.83,30.19,2.43,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,26.27,7.87,26.42,1.61,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,26.52,8.02,24.71,0.27,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2013,28/01/2014,26.7,7.89,21.36,0.07,2310,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,09/01/2017,28.57,7.88,15.21,1.46,3387,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,09/01/2017,28.29,7.85,18.84,1.63,3387,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
Manning River,MNG,River,M,2016,09/01/2017,27.22,7.88,25.91,2.06,3387,31.88,152.7,1.65,3.91,26.71,"96,258.52",34.72,32.27,2.98,"8,124.50",0.28,31.62,0.43,1.73,42.03,1.48,"8,124.50"
